index,CityST,AirportDist,pop,lon,lat,BaseDist,count,per_capita,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
130,"Bishop, CA",48.5570055118,3758.0,-118.3946477,37.3650412,117.272346423,9,0.00239489089941,6.9682856939,10.8292357266,0.0489376225354,0.133791516958,3.88273847911,4.764498977,-6.03441760264
131,"New Hope, PA",17.4138533159,2528.0,-74.9826094164,40.3645412,22.2369641942,6,0.00237341772152,4.17299093169,4.71560857093,0.0487177351846,0.133390446699,2.85726605703,3.10175595801,-6.04342428604
132,"Eddyville, KY",61.5657132536,2554.0,-88.0977092333,37.0826455667,71.4506462748,6,0.00234925606891,7.84638217611,8.45284841191,0.0484691249035,0.132936258844,4.12010511255,4.26900694947,-6.05365656736
133,"Mount Pocono, PA",19.596580469,2986.57142857,-75.3829618286,41.1361997286,10.0971082588,7,0.00234382473931,4.42680251073,3.17759472853,0.0484130637257,0.132833733086,2.97535508515,2.31224907184,-6.05597117998
134,"Scottsville, KY",31.0933283555,3868.66666667,-86.1907499444,36.7533245444,80.967696686,9,0.00232638290539,5.576139198,8.99820519248,0.0482325917342,0.132503413329,3.43699327384,4.39405026878,-6.06344061875
135,"Williamston, SC",28.4322317063,3870.44444444,-82.4657133556,34.6317193778,113.625049155,9,0.00232531434805,5.33218826621,10.6595051084,0.0482215133322,0.132483123006,3.34752342087,4.7329039851,-6.06390004562
136,"Nekoosa, WI",19.7505797695,2581.66666667,-89.9971385117,44.29278355,19.0394598121,6,0.00232408005165,4.44416243734,4.36342294674,0.0482087134411,0.132459677806,2.98318284633,2.94651365775,-6.06443099495
137,"Kill Devil Hills, NC",1.30909436192,6473.4,-75.6754678,36.0296296267,38.6188277261,15,0.00231717490036,1.14415661599,6.21440485695,0.0481370429125,0.132328362555,0.269335571358,3.65373992248,-6.06740655068
138,"Scappoose, OR",1.80951756097,5610.53846154,-122.8743589,45.7572997,28.7849595155,13,0.00231706815471,1.3451830957,5.36516164859,0.0481359341315,0.132326330526,0.593060268849,3.35985301168,-6.0674526189
139,"Lake Wales, FL",3.49233791598,12561.2413793,-81.5892790103,27.9009203655,45.4081997738,29,0.00230868901602,1.86877979334,6.73856066039,0.0480488190908,0.132166628719,1.2505714019,3.8156927005,-6.07107544108
140,"Woodinville, WA",7.48395062704,9590.36363636,-122.1588902,47.7545827,26.5527576959,22,0.00229396932527,2.73568101705,5.15293680302,0.0478953998341,0.131885141233,2.01276081125,3.27913361031,-6.07747163209
141,"Indian Rocks Beach, FL",12.7225105909,3952.22222222,-82.8453411779,27.8918562111,34.2944109788,9,0.00227719988755,3.56686285003,5.85614301215,0.0477200155862,0.131562984811,2.54337291193,3.53498239567,-6.08480871027
142,"Seward, AK",0.852763396133,2635.5,-149.414953527,60.119514,121.234906996,6,0.0022766078543,0.923451891618,11.0106724134,0.0477138119866,0.131551582443,-0.159273148475,4.79773004369,-6.08506872707
143,"Brooksville, FL",37.1612640586,7480.17647059,-82.3878709,28.5552719,54.6063063156,17,0.00227267365507,6.09600394181,7.38960799472,0.0476725671123,0.131475760785,3.61526693001,4.00014937637,-6.08679831896
144,"Buckeye, AZ",13.6712210138,39338.494382,-112.57799973,33.394272991,24.1404700406,89,0.00226241500592,3.6974614283,4.91329523239,0.0475648505297,0.131277639041,2.61529296743,3.18388968692,-6.09132244954
145,"Hamilton, TX",72.4675883051,3095.0,-98.1749564714,31.7415024857,84.621507685,7,0.00226171243942,8.51278968994,9.19899492798,0.0475574646025,0.131264048722,4.28313940404,4.43818846226,-6.09163303606
146,"Brookings, OR",33.3206046927,6209.0,-124.315577141,42.0741015,213.111155772,14,0.00225479143179,5.77240025403,14.5983271566,0.0474846441683,0.131130019345,3.50617596517,5.36181388767,-6.09469780175
147,"Deer Park, WA",32.3157982387,3572.625,-117.515999475,47.981180525,37.2891103779,8,0.0022392498513,5.68469860579,6.10648101429,0.0473207127091,0.130828044907,3.47555622021,3.61870133705,-6.10161435702
148,"Onalaska, WI",0.220168687659,16079.5277778,-91.246873876,43.8814569833,48.7253226359,36,0.00223887171922,0.469221363174,6.98035261544,0.0473167171221,0.130820680377,-1.51336126436,3.88619886694,-6.10178323679
149,"Camden, TN",87.9027926425,3573.25,-88.1007647625,36.0389669625,55.6307069523,8,0.00223885818233,9.37564891847,7.45859953023,0.0473165740764,0.130820416716,4.47623157486,4.01873533212,-6.10178928311
150,"Hillsville, VA",72.6436432742,2681.0,-80.7139606,36.7718415667,43.2342824203,6,0.00223797090638,8.52312403255,6.57527812494,0.0473071971943,0.130803132735,4.28556588824,3.76663375508,-6.10218566901
151,"Placerville, CA",37.7887812513,9413.71428571,-120.807276476,38.7363181714,64.7644895581,21,0.00223078790822,6.14725802706,8.04763875669,0.0472312175179,0.130663040706,3.63201226628,4.1707574525,-6.10540043384
152,"Monroe, WA",11.2148438991,15252.5,-121.9706154,47.8560266,23.8646235201,34,0.00222914276348,3.34885710342,4.88514314223,0.0472137984437,0.130630912673,2.41723824894,3.17239717493,-6.10613817841
153,"Hugo, OK",98.5425082244,5385.33333333,-95.5071758678,34.021313525,24.6317830248,12,0.00222827432533,9.92685792305,4.96304171097,0.0472046006797,0.130613946569,4.59048801066,3.20403760191,-6.10652783823
154,"Silver City, NM",19.0251779989,10405.0,-108.303192322,32.7723940304,164.61296295,23,0.00221047573282,4.36178610192,12.8301583369,0.0470156966642,0.130265251959,2.94576325976,5.10359703939,-6.1145475229
155,"Osage Beach, MO",8.50308554283,4079.77777778,-92.6179621,38.1503113,60.4393394917,9,0.00220600250558,2.91600506564,7.77427420996,0.0469681009365,0.130177322232,2.14042910266,4.10164020901,-6.11657322235
156,"Columbia Falls, MT",9.53535908186,4108.55555556,-114.133789984,48.4062917278,232.893084465,9,0.00219055088298,3.08793767454,15.2608349858,0.0468033212815,0.129872673814,2.25500689769,5.4505794833,-6.12360222205
157,"Eatonville, WA",39.9277546686,2758.0,-122.171592567,46.8055953,42.5563030446,6,0.00217548948513,6.31884124413,6.52351922236,0.0466421428017,0.129574337251,3.6870716878,3.75082797671,-6.13050158913
158,"Dahlonega, GA",31.5398952381,4600.4,-83.98816933,34.54242977,83.3722257061,10,0.002173724024,5.61603910582,9.13083926625,0.0466232133598,0.129539276886,3.45125325997,4.42331522879,-6.13131344222
159,"Westlake, LA",13.1683497804,4608.0,-93.2507099,30.2421496,96.6307164827,10,0.00217013888889,3.62882209269,9.83009239441,0.0465847495312,0.129468021081,2.57781620649,4.57089666669,-6.13296410938
160,"Mammoth Lakes, CA",27.5819635883,6916.6,-118.958390745,37.6016043733,74.0244772073,15,0.00216869560189,5.25185334794,8.60374785819,0.0465692559731,0.129439313095,3.31716206593,4.30439581158,-6.13362939729
161,"Kitty Hawk, NC",5.91005426783,3231.85714286,-75.7057348,36.0646102,41.1025687881,7,0.00216593732043,2.4310603176,6.41112851128,0.0465396317178,0.1293844135,1.77665501375,3.71607062048,-6.13490206876
162,"Van Alstyne, TX",27.110356616,2774.0,-96.5772109,33.4214995,83.2630645165,6,0.00216294160058,5.20676066437,9.12485969846,0.0465074359708,0.129324735213,3.29991581783,4.42200504768,-6.13628613165
163,"Benton, KY",43.8152698807,4187.77777778,-88.2921647222,36.8382034444,79.7529285815,9,0.00214911117007,6.61931037803,8.93044951733,0.0463585069871,0.129048499883,3.77998238404,4.37893346302,-6.14270093159
164,"Denver, PA",18.327397122,3728.75,-76.1371684,40.2331483,45.3397464986,8,0.00214549111633,4.28105093663,6.73347952389,0.0463194464164,0.12897600091,2.90839705079,3.81418405394,-6.14438679415
165,"North Wilkesboro, NC",47.0967484374,4216.33333333,-81.1475841,36.1584651,105.850224123,9,0.00213455609139,6.86270707792,10.2883538102,0.0462012563832,0.128756508248,3.85220396334,4.66202511494,-6.14949657364
166,"Howell, MI",42.6140917585,8909.21052632,-83.9293952,42.6072552,74.1168731535,19,0.00213262442771,6.52794697884,8.60911570102,0.046180346769,0.128717657183,3.75218499103,4.30564321426,-6.15040193202
167,"Madison, GA",5.37383300541,3757.125,-83.4048862,33.5981814,40.432235826,8,0.00212928768673,2.31815292969,6.35863474545,0.0461442053429,0.128650490852,1.68154143517,3.69962738329,-6.15196777457
168,"Southport, NC",38.4519023664,2833.0,-78.0202677,33.921563,10.1342730881,6,0.00211789622309,6.20095979397,3.18343730708,0.046020606505,0.128420658336,3.6494081711,2.3159230544,-6.1573320306
169,"Oxford, MI",20.3931803531,3307.42857143,-83.2746567,42.8418574,42.8691413566,7,0.00211644782308,4.51588090555,6.54745304348,0.0460048673847,0.128391376621,3.01520054854,3.75815225141,-6.15801615076
170,"Estes Park, CO",41.9800068942,4733.5,-105.515004445,40.30331268,80.3980190609,10,0.00211260166896,6.4791980132,8.96649424585,0.0459630467762,0.12831355559,3.73719347862,4.38698953734,-6.15983507257
171,"Florence, OR",0.922597805397,7582.8125,-124.0998409,43.9826214,214.672090248,16,0.00211003502988,0.960519549721,14.6516924022,0.0459351176104,0.128261571023,-0.0805618865768,5.36911170225,-6.16105072979
172,"South Point, OH",6.19931493104,3796.0,-82.5862699,38.4178597,86.7881419294,8,0.00210748155954,2.48984235064,9.31601534613,0.0459073148805,0.128209811326,1.82443879095,4.46346999862,-6.16226161805
173,"Plover, WI",9.53677191576,11388.2916667,-89.5079330167,44.4611702833,56.6040465542,24,0.00210742758462,3.08816643265,7.52356607961,0.0459067270083,0.128208716786,2.25515505459,4.03608047654,-6.16228722948
174,"Tupper Lake, NY",25.5650775321,3801.0,-74.4678874311,44.1183244688,105.233669247,8,0.00210470928703,5.05619199914,10.2583463213,0.0458771107093,0.128153569079,3.24122726127,4.65618329897,-6.16357792731
175,"Luray, VA",3.52319323822,4756.7,-78.4600202,38.6654653,76.8320867616,10,0.00210229781151,1.87701711186,8.7653914209,0.0458508212741,0.128104606292,1.25936774833,4.34162234928,-6.16472433649
176,"Sylvania, GA",12.2688491678,2862.33333333,-81.6130506167,32.72571485,87.572626275,6,0.00209619191802,3.50269170322,9.35802469942,0.0457841885154,0.127980464101,2.50706346197,4.47246846366,-6.16763295278
177,"Grass Valley, CA",30.4223241716,11527.0416667,-121.068536671,39.228984,28.3095365444,24,0.0020820606617,5.51564358635,5.32067068558,0.0456296029098,0.127692226494,3.41517668666,3.34319872825,-6.17439717295
178,"Fayetteville, WV",29.5852380931,2892.0,-81.1039911,38.0528884,55.4901278726,6,0.00207468879668,5.43923138808,7.4491696096,0.0455487518674,0.127541343438,3.38727552386,4.01620512876,-6.17794411405
179,"Nazareth, PA",14.8347756481,5815.25,-75.3171164,40.7432658,51.6129902234,12,0.00206353983062,3.85159391007,7.18421813584,0.0454262020272,0.127312472351,2.69697413048,3.94377338932,-6.1833324065
180,"Kingwood, WV",17.8452109118,2930.33333333,-79.7445005667,39.5316591667,13.4514069682,6,0.00204754862928,4.22435923091,3.66761597883,0.0452498467321,0.126982753962,2.88173517597,2.59908370788,-6.19111199196
181,"Mount Gilead, OH",33.2153657546,3436.71428571,-82.7771661,40.4574358,46.0225555564,7,0.00203682919732,5.76327734493,6.78399259702,0.0451312441367,0.126760770581,3.50301259279,3.8291316145,-6.19636099536
182,"Kelso, WA",2.73652221165,11785.5,-122.9060318,46.1420334,66.0605731608,24,0.00203640066183,1.65424369778,8.12776557,0.0451264962282,0.12675188008,1.00668784838,4.19057209629,-6.19657141094
183,"Baltimore, OH",24.5865384703,2951.83333333,-82.6350266667,39.7980662167,25.4459153003,6,0.00203263508554,4.95848146818,5.04439444337,0.0450847544691,0.126673704833,3.20219907651,3.23655523111,-6.198422256
184,"Weed, CA",97.8943586616,2957.83333333,-122.3861269,41.4226498,98.1215985084,6,0.00202851186116,9.89415780456,9.90563468478,0.0450390037763,0.126587993814,4.5838889244,4.58620751062,-6.20045282808
185,"Tomahawk, WI",27.0988914786,3468.85714286,-89.7298594,45.4710792,143.573143105,7,0.00201795568734,5.2056595623,11.982201096,0.0449216616716,0.126368028039,3.2994928222,4.96684461339,-6.20567031599
186,"Owego, NY",17.9912654589,3966.125,-76.2623264,42.1346290375,57.5461645531,8,0.00201708216458,4.24161118667,7.58591883381,0.0449119378849,0.12634979155,2.88988638784,4.05258748748,-6.20610328481
187,"Fairfield, TX",35.7889692103,2974.83333333,-96.151459675,31.7170287333,137.782962399,6,0.00201691971539,5.98238825306,11.7380987557,0.0449101293183,0.126346399526,3.57763972331,4.92567971087,-6.20618382477
188,"Tomball, TX",7.17959681341,10436.047619,-95.6267131495,30.0719938571,68.3489870891,21,0.00201225605388,2.67947696639,8.26734462141,0.0448581771128,0.126248942071,1.97124322736,4.22462674359,-6.20849877148
189,"Gaylord, MI",39.8580666653,3479.28571429,-84.6726889857,45.0439808429,38.9210404561,7,0.00201190720591,6.3133245335,6.23867297236,0.0448542886011,0.126241646076,3.68532481048,3.66153499016,-6.20867214813
190,"Fairport, NY",18.7469514639,5479.45454545,-77.4430139,43.0992996,109.090277033,11,0.0020074990875,4.32977498999,10.4446290998,0.0448051234515,0.126149379554,2.93103115061,4.6921757691,-6.21086556669
191,"Hamilton, MT",73.5656882096,3985.875,-114.150075243,46.2122874,162.767516329,8,0.00200708752783,8.57704425834,12.7580373228,0.0448005304414,0.126140758289,4.29817872423,5.09232290251,-6.21107059884
192,"Cashmere, WA",21.5449677538,2997.66666667,-120.4451916,47.50452835,92.2191266406,6,0.00200155676637,4.64165571254,9.60307901876,0.0447387613415,0.126024786557,3.07014227437,4.52416755634,-6.21383001802
193,"Nevada City, CA",36.213716661,2999.0,-121.030690067,39.27952325,33.9976744514,6,0.00200066688896,6.01778336774,5.83075247729,0.0447288149738,0.126006107224,3.58943796035,3.52629212379,-6.21427470952
194,"Willcox, AZ",60.2051220266,3506.85714286,-109.694028086,32.2435316714,20.9801864424,7,0.00199608929444,7.75919596521,4.58041334842,0.0446776151383,0.125909931736,4.09775743219,3.0435784896,-6.2165653654
195,"Martinsburg, WV",34.4489603209,16547.030303,-77.9753066667,39.4830559182,6.38940329981,33,0.00199431555969,5.8693236681,2.52772690372,0.0446577603524,0.125872625956,3.53947881764,1.85464088372,-6.21745436535
196,"Hogansville, GA",20.471643862,3012.33333333,-84.9272048333,33.1736398167,73.7777015205,6,0.00199181144185,4.52456007386,8.58939471211,0.0446297147857,0.125819920839,3.01904070236,4.30105653853,-6.21871078201
197,"Stroudsburg, PA",6.15902814541,5543.81818182,-75.1946248,40.9867609,30.7223495785,11,0.00198419205667,2.48173893579,5.54277453795,0.0445442707503,0.125659280556,1.8179189965,3.42499038903,-6.22254347205
198,"Port Angeles, WA",2.87447394501,18655.6216216,-123.4307413,48.118146,52.7584938812,37,0.00198331638315,1.69542736353,7.26350424253,0.0445344404158,0.125640792309,1.05586968186,3.96572478084,-6.22298489444
199,"Flemington, NJ",16.1015459052,4538.66666667,-74.8228832491,40.5014769222,45.3068838534,9,0.00198296122209,4.01267316202,6.73103883909,0.0445304527497,0.125633292181,2.77891528634,3.81345898239,-6.22316398481
200,"New Port Richey, FL",30.3721354457,15134.6,-82.7170237177,28.2471345,49.6163513839,30,0.00198221294253,5.51109203749,7.04388751925,0.044522050071,0.125617487425,3.4135255909,3.9043204444,-6.22354141064
201,"Fellsmere, FL",15.24633105,5058.6,-80.65242162,27.70327242,60.2474260826,10,0.00197683153442,3.90465504878,7.76192154576,0.0444615736835,0.125503706909,2.72433888722,4.09845985084,-6.22625995116
202,"Bloomingdale, NJ",15.3974472954,7635.33333333,-74.5725743467,40.5858434267,46.0540112289,15,0.00196455077272,3.92395811591,6.78631057563,0.044323253183,0.125243276045,2.73420173564,3.82981486486,-6.23249167419
203,"Port Townsend, WA",7.86429836377,8658.88235294,-122.754616965,48.1092051471,7.67412278907,17,0.00196330187974,2.80433563679,2.77022071126,0.0443091624807,0.125216730773,2.06233332258,2.03785399236,-6.23312759062
204,"Fairbanks, AK",4.82018880597,29599.4827586,-147.7163952,64.8377802,0.134354664405,58,0.00195949370038,2.19549283897,0.366544218895,0.0442661688017,0.125135718199,1.57281309866,-2.00727222621,-6.23506915524
205,"Ringgold, GA",15.8306677934,3580.0,-85.1091173,34.9159099,10.3209292804,7,0.00195530726257,3.97877717313,3.21262031376,0.0442188564141,0.125046537607,2.76194905831,2.33417380255,-6.23720793034
206,"Winters, TX",52.6048794931,2562.0,-99.93811304,31.9613601,52.3741183516,5,0.00195160031226,7.25292213477,7.23699650073,0.0441769205837,0.124967464861,3.96280888147,3.95841254472,-6.23910557002
207,"Cotulla, TX",2.62755665017,3603.0,-99.2350322,28.436934,61.949984752,7,0.00194282542326,1.62097398195,7.87083126182,0.0440774933867,0.124779888331,0.96605438402,4.12632736194,-6.24361196169
208,"Ogallala, NE",86.8062038863,4637.55555556,-101.7260247,41.1434819333,262.959487858,9,0.00194067756002,9.31698469926,16.2160256493,0.0440531220235,0.124733888493,4.46367809246,5.57199998175,-6.24471810914
209,"Cottonwood, AZ",2.51294204694,10321.0,-112.0098791,34.7391876,53.0834843571,20,0.00193779672512,1.58522618163,7.28584136233,0.044020412596,0.124672137604,0.92145419699,3.97186585081,-6.24620366001
210,"Woodville, TX",60.1606706756,2586.0,-94.45303274,30.83197694,134.842598366,5,0.00193348801237,7.75633100606,11.6121745752,0.0439714454206,0.124579665734,4.09701882778,4.90410816017,-6.2484296469
211,"Chester, WV",22.8647733547,2586.4,-80.5628478,40.6131203,28.9591381432,5,0.00193318898856,4.78171238728,5.38136954159,0.0439680450845,0.124573243109,3.12959744474,3.36588580683,-6.24858431398
212,"Hazard, KY",65.3518171612,4708.0,-83.1863453889,37.2590462,92.2327440336,9,0.00191163976211,8.08404707812,9.60378800441,0.0437223027997,0.124108640526,4.17978524628,4.52431520888,-6.25979389104
213,"Salida, CO",81.2529499557,5232.0,-105.9989023,38.5347193,107.491255764,10,0.00191131498471,9.01404182128,10.3677989836,0.0437185885489,0.124101611663,4.3975671277,4.67740950253,-6.25996380014
214,"Folly Beach, SC",14.1095286515,2617.0,-79.9406093,32.6549967,27.6078963602,5,0.0019105846389,3.75626525308,5.25432168412,0.0437102349445,0.12408580254,2.64685036003,3.31810183181,-6.2603459901
215,"Kalispell, MT",12.8450862974,17805.0882353,-114.331022482,48.1969983559,234.957008228,34,0.00190956649867,3.58400422676,15.3283074156,0.0436985869185,0.124063757073,2.5529613489,5.4594025537,-6.26087902673
216,"Boyne City, MI",26.6559502866,3668.71428571,-84.9801284571,45.2034736143,61.1467586139,7,0.00190802538842,5.16294008164,7.81963928924,0.0436809499487,0.124030372989,3.28301240098,4.1132768536,-6.26168639975
217,"Lakewood, NY",11.5755722194,3145.66666667,-79.3763442833,42.1452426167,113.673489252,6,0.00190738582177,3.40228926157,10.6617770213,0.0436736284474,0.124016513188,2.44889703455,4.73333020956,-6.26202165413
218,"Omak, WA",72.6334894729,4722.77777778,-119.583193756,48.4575924111,165.849084321,9,0.00190565815786,8.52252834979,12.8782407308,0.0436538447088,0.123979058158,4.28542610298,5.11107824425,-6.26292784038
