,CityST,lon,pop,AirportDist,lat,BaseDist,count,per_capita_sum,per_capita_avg,sqrt_airport,sqrt_base,sqrt_per_capita,cubert_per_capita,log_airport,log_base,log_per_capita
24,"Willits, CA",-123.35003743,4934.2173913,66.1933493624,39.388024313,173.008930204,23,0.00467185993142,0.00466132684801,8.13592953278,13.153285909,0.0683510053432,0.167171897193,4.19257999509,5.15334321284,-5.36619801434
25,"Holts Summit, MO",-92.1224055,3247.0,6.19646377988,38.640315,96.7103276858,15,0.00461964890668,0.00461964890668,2.48926972823,9.83414092261,0.067967999137,0.166546811821,1.82397877125,4.57172019806,-5.377436571
26,"Wolf Point, MT",-105.56684965,2628.0,4.88789894915,48.0943236833,320.716436224,12,0.0045663703273,0.00456621004566,2.21085932369,17.9085576254,0.0675749238054,0.165904071048,1.5867625484,5.77055735647,-5.38903662875
27,"Coleman, TX",-99.485887675,5372.33333333,52.5625452721,31.8254238083,73.8971047612,24,0.00450559288626,0.00446733263014,7.25000312221,8.59634252233,0.0671237132931,0.165164731549,3.96200379903,4.3026736494,-5.40243579031
28,"Ocean City, MD",-75.0851853,6996.41935484,37.0811302816,38.335242,95.2186100674,31,0.00445946466256,0.00443083789404,6.08942774664,9.75800236049,0.0667792232851,0.164599145248,3.61310822248,4.55617540659,-5.41272655097
29,"Emerald Isle, NC",-76.9507762,3644.5625,25.600839976,34.6779399,25.5942925137,16,0.00439066441597,0.00439010169259,5.05972726301,5.05908020432,0.0662620888289,0.163748280506,3.24262516251,3.24236937795,-5.42827471575
30,"Frostproof, FL",-81.4691102538,2970.07692308,19.4682579226,27.7559279231,25.9467964419,13,0.00437809106785,0.00437699101292,4.41228488684,5.09379980387,0.0661671449275,0.163591824872,2.96878534042,3.25604815081,-5.43114247885
31,"Melbourne Beach, FL",-80.5603303,3218.0,9.16779233905,28.0683496,20.2706641419,14,0.00435628686785,0.00435052827843,3.02783624707,4.50229543032,0.0660021732055,0.16331979407,2.21569650909,3.0091747247,-5.43613522028
32,"Johnstown, OH",-82.6582485505,4256.66666667,29.6066860002,40.186726075,31.398258359,18,0.00433299130974,0.00422866092404,5.44120262444,5.60341488371,0.0658254609535,0.163028152134,3.38800021421,3.4467524251,-5.44149714183
33,"Goldendale, WA",-120.8201197,3477.6,21.327820694,45.79395718,89.5756739943,15,0.00432003259872,0.00431331953071,4.61820535425,9.46444261403,0.065726954887,0.162865466655,3.06001235633,4.49508378752,-5.44449233076
34,"Jackson, OH",-82.6315174777,6355.96296296,40.1473609151,39.0352294333,88.8425008446,27,0.00425194257372,0.00424797944188,6.33619451367,9.42562999723,0.0652069212102,0.162005265461,3.6925567076,4.48686514861,-5.4603793243
35,"Wasilla, AK",-149.4380985,7221.92857143,18.533498772,61.5828234,37.5803620923,28,0.00403726693112,0.00387708071647,4.30505502543,6.13028238275,0.0635394911147,0.159231561799,2.9195798391,3.62648162918,-5.51218731814
36,"Winchester, TN",-86.108910975,8050.96875,19.5549192086,35.1702517,24.9864008259,32,0.00401824355086,0.00397467696046,4.42209443687,4.9986398976,0.0633896170588,0.15898107116,2.9732268767,3.2183317099,-5.51691039948
37,"Stanwood, WA",-122.34953354,5307.8,25.5731133258,48.2452535,21.7791001817,20,0.00396511026966,0.00376803948905,5.05698658549,4.66680835065,0.062969121557,0.15827722347,3.24154153886,3.08095080268,-5.53022161352
38,"Grangeville, ID",-116.195522654,3297.69230769,84.9299962703,45.6704433769,217.011147463,13,0.00395504771701,0.00394215068813,9.21574719002,14.7312982273,0.0628891701091,0.158143219456,4.44182734388,5.37994872302,-5.53276261285
39,"Blackshear, GA",-82.1490170385,3379.61538462,23.2818749266,31.4197418615,54.5567938839,13,0.0038489373348,0.00384659155571,4.82512952433,7.38625709571,0.0620398044388,0.156716099305,3.1476751577,3.99924224868,-5.55995818572
40,"Doylestown, PA",-75.1179753965,8332.1875,12.3420213015,40.3014300219,11.6141948591,32,0.00384080823576,0.00384052807261,3.51312130469,3.40796051314,0.0619742546205,0.156605691459,2.51300980583,2.45222804476,-5.56207245647
41,"Whitehall, NY",-73.5465511124,2624.6,32.2740262492,43.62775955,64.8160740957,10,0.00381035002606,0.00381010439686,5.68102334524,8.05084306739,0.0617280327409,0.156190623128,3.47426276584,4.17155362963,-5.57003422371
42,"Lakehurst, NJ",-74.39517152,2665.2,6.39918703079,40.06613774,10.3963234894,10,0.00376123878318,0.003752063635,2.52966144588,3.22433303016,0.0613289391982,0.155516677225,1.85617095586,2.34145223301,-5.58300691223
43,"Tipton, IA",-91.1584904,3196.16666667,32.4651162774,41.6739117,54.51340772,12,0.0037554099671,0.00375449757522,5.69781679921,7.38331955966,0.0612813998461,0.155436300624,3.48016616758,3.99844668462,-5.58455782074
44,"Katy, TX",-95.8250055532,13068.4255319,15.0824179511,29.7848224979,66.5697683472,47,0.00375255500823,0.00359645466741,3.88360888235,8.15902986557,0.0612581015722,0.155396901752,2.71352969131,4.19825054577,-5.58531833547
45,"Oregon, OH",-83.5101466616,19699.2328767,26.5682794425,41.6763489685,26.3735634546,73,0.00372617326394,0.00370572805839,5.15444268981,5.13551978427,0.0610423890746,0.155031880559,3.27971800203,3.27236212414,-5.59237350656
46,"Ely, MN",-91.5349275469,3803.71428571,27.7568208997,47.9864826214,136.55218858,14,0.00372321137767,0.00368061293473,5.2684742478,11.6855546971,0.0610181233542,0.154990792067,3.32348160818,4.91670687547,-5.59316870954
47,"Mount Shasta, CA",-122.3105666,3310.33333333,89.0648904943,41.3098746,105.855572392,12,0.00372060089693,0.00362501258685,9.43741969472,10.2886137255,0.0609967285757,0.154954560346,4.48936521074,4.66207564043,-5.59387009231
48,"Colville, WA",-117.853414141,4612.64705882,62.0041380687,48.5664204412,105.606645063,17,0.00371659251472,0.00368551935216,7.87427063725,10.2765093813,0.0609638623671,0.154898893684,4.12720112586,4.65972129603,-5.59494802114
49,"Cape May, NJ",-74.9060053,3804.78571429,6.10558741737,38.9351125,54.7242825016,14,0.00370094447104,0.00367957647324,2.47094868773,7.39758626186,0.0608353883117,0.154681196571,1.809204322,4.00230753234,-5.59916722946
50,"Aberdeen, MS",-88.4747009,5690.14285714,27.3541655721,33.8884929,29.3235500836,21,0.00369652568588,0.00369059275439,5.2301209902,5.41512235167,0.0607990599095,0.154619610924,3.30886882338,3.3783909503,-5.60036190429
51,"Clinton, NJ",-74.92955708,2710.3,20.2586494228,40.61487956,45.8709499119,10,0.00368997966578,0.00368962845441,4.50096094438,6.77280960251,0.0607452028211,0.154528287232,3.00858183435,3.82583201718,-5.60213433157
52,"Jefferson, OH",-80.74947,3294.33333333,14.5079995375,41.7167229,51.4038725049,12,0.00366160634645,0.00364261863807,3.80893679883,7.16964939902,0.0605112084365,0.154131196829,2.67470018954,3.93971351019,-5.60985333538
53,"Flemingsburg, KY",-83.71577788,2781.3,55.3604607523,38.37654204,91.0487814224,10,0.00360674777005,0.00359544098084,7.44046105777,9.54194851287,0.0600562050919,0.153357583747,4.01386563411,4.51139542247,-5.62494880741
54,"Lincoln City, OR",-124.0178914,7841.96428571,42.1284800397,44.9581644,128.788360348,28,0.00357269241536,0.00357053398611,6.49064557958,11.3484959509,0.0597720036084,0.152873382869,3.74072399748,4.85817043962,-5.63443578947
55,"Dawsonville, GA",-84.1190804,2536.0,30.3429125642,34.4212052,66.7754028364,9,0.00354889589905,0.00354889589905,5.50844012078,8.17162179964,0.0595726103092,0.152533213571,3.41256296681,4.20133479172,-5.64111873822
56,"Arlington, WA",-122.1389548,12725.0285714,30.5398117319,48.1810957,22.1421427063,35,0.00350169979451,0.00275048498347,5.52628371801,4.70554382684,0.0591751619728,0.151854023555,3.41903113513,3.09748270247,-5.65450677281
57,"Lake Placid, NY",-73.9788217222,2573.0,2.19927867548,44.2969603444,67.3819466208,9,0.00349964017191,0.00349786241741,1.48299651904,8.20865071865,0.0591577566504,0.15182424532,0.78812943182,4.21037712775,-5.6550951238
58,"Alturas, CA",-120.42841158,2859.5,75.8781276031,41.50480088,123.854996751,10,0.00349756668678,0.00349711488022,8.71080522128,11.1290159831,0.0591402290051,0.151794254855,4.329128469,4.81911150031,-5.65568778462
59,"Davenport, FL",-81.6017417,2888.0,18.4747422179,28.1614046,69.1738013575,10,0.00346260387812,0.00346260387812,4.29822547313,8.31707889571,0.0588438941447,0.151286765235,2.91640451371,4.23662219784,-5.66573440702
60,"North Bend, WA",-121.7862491,5029.0625,32.269108232,47.4938343,64.0138010216,16,0.00339972050351,0.00318150748773,5.68059048269,8.00086251735,0.0583071222366,0.150365339141,3.4741103711,4.15909870108,-5.68406205559
61,"Carolina Beach, NC",-77.8945652389,5419.5,26.1930158319,34.0352975056,8.50457189404,18,0.00339249666213,0.00332133960697,5.11791127628,2.91625991538,0.0582451428201,0.150258763163,3.26549280393,2.14060388878,-5.68618915015
62,"Buckley, WA",-121.940682969,3929.53846154,13.0814911367,47.0259328769,33.0906253751,13,0.00337230184729,0.00330827656409,3.61683440825,5.75244516489,0.0580715235489,0.14996001671,2.57119834081,3.49925002097,-5.69215972705
63,"Prineville, OR",-120.801820871,7686.58333333,5.67003946143,44.1620854167,17.1922312787,24,0.00335837341778,0.00312232352909,2.38118446607,4.14635156236,0.0579514746817,0.149753274663,1.7351960774,2.84445761194,-5.69629852407
64,"Newburgh, IN",-87.4006397091,3284.54545455,15.1601176237,37.9360034545,78.5442251169,11,0.00335474101921,0.00334901743703,3.89359957157,8.86251798965,0.0579201262016,0.149699264408,2.718668139,4.36366184344,-5.69738070402
65,"Corydon, IN",-86.11922117,3040.6,33.9451468909,38.22217853,33.3173705939,10,0.00329910821202,0.0032888245741,5.8262463809,5.77212011257,0.0574378639229,0.148867142987,3.52474589506,3.50607890044,-5.71410308581
66,"Yelm, WA",-122.606575113,5187.13333333,15.448409783,46.94208472,15.2669449795,15,0.0032965307752,0.00289177066331,3.93044651191,3.90729381791,0.0574154227991,0.148828365274,2.73750607138,2.72569003238,-5.71488464374
67,"Indialantic, FL",-80.5656079,2744.88888889,7.95159728136,28.0894599,17.8672152697,9,0.00328085038363,0.00327882124352,2.81985767041,4.22696288956,0.0572787079431,0.148592016095,2.07337282438,2.88296748433,-5.71965262689
68,"Whitefish, MT",-114.3346265,5620.72222222,12.5774728245,48.4107966,244.683948307,18,0.00326473458917,0.00320243543238,3.54647329392,15.6423766835,0.0571378560078,0.148348318091,2.53190734274,5.49996737086,-5.72457680925
69,"Gulf Breeze, FL",-87.157993,5714.0,13.1126820205,30.3518970222,14.0648455901,18,0.00315038918113,0.00315015750788,3.6211437448,3.75031273231,0.0561283277956,0.146595757671,2.57357985508,2.64367846357,-5.76022928421
70,"Sequim, WA",-123.1096706,6027.72222222,22.4867273267,48.0849312,28.6442678979,18,0.00314338181899,0.00298620263781,4.74201722126,5.35203399633,0.0560658703579,0.146486986757,3.11292523856,3.35495334977,-5.76245604621
71,"Leesburg, GA",-84.1707423,2866.77777778,21.9780518234,31.7321156,22.8734932498,9,0.00314222584997,0.00313941320104,4.6880754925,4.78262409664,0.0560555603841,0.146469027842,3.09004431099,3.12997874013,-5.76282386077
72,"Litchfield Park, AZ",-112.357477694,4920.66666667,5.17323347807,33.4943508867,5.61551280853,15,0.0031384864328,0.00304836742989,2.27447433005,2.3697073255,0.0560221958942,0.146410902781,1.64349792398,1.72553291234,-5.76401462304
73,"Sandpoint, ID",-116.552955237,6302.68421053,59.2594481761,48.2726865421,103.25859221,19,0.00313058746417,0.00301458860469,7.69801585969,10.1616235027,0.0559516529173,0.1462879702,4.08192523019,4.63723644591,-5.76653460381
74,"Taos, NM",-105.5730665,5476.94117647,85.7289699237,36.4072485,175.018794165,17,0.00312538153448,0.00310392232676,9.25899400171,13.2294668889,0.0559051118814,0.146206836608,4.45119080726,5.16489336339,-5.76819891221
75,"Moab, UT",-109.58361989,4831.93333333,27.0859140604,38.56685122,58.0734588307,15,0.00311487675324,0.00310434746616,5.204412941,7.62059438828,0.055811080918,0.146042846517,3.29901381639,4.06170874074,-5.7715656931
76,"Attica, NY",-78.2802946,2575.0,20.6898009591,42.8642267,60.1854435384,8,0.00310787507016,0.0031067961165,4.54860428693,7.75792778636,0.0557483189895,0.145933338401,3.02964087156,4.09743052139,-5.7738160435
77,"Summersville, WV",-80.8601683636,3546.72727273,59.8514287032,38.2791349,65.2962343718,11,0.00310313434246,0.00310145076127,7.73637051228,8.0806085397,0.0557057837434,0.145859098792,4.09186530312,4.17893436803,-5.77534260007
78,"Wickenburg, AZ",-112.708823776,5744.52941176,6.35158887127,33.9460149118,57.7125742362,17,0.00303510870568,0.00295933727229,2.52023587612,7.59687924323,0.0550918206785,0.144785393281,1.84870499755,4.05547507414,-5.79750803776
79,"Springville, NY",-78.6496843846,4285.84615385,38.0466072605,42.4616009,80.2765789608,13,0.00303329707041,0.00303324000287,6.16819319254,8.9597198037,0.0550753762621,0.144756580416,3.63881191504,4.38547790918,-5.79810510901
80,"Grandview Heights, OH",-83.022976455,6611.85,8.25382389184,40.01531657,12.1435356433,20,0.00302776863192,0.0030248720101,2.87294690028,3.48475761615,0.0550251636246,0.144668583261,2.110676595,2.49679698238,-5.79992935586
81,"Crescent City, CA",-124.2025913,6102.625,3.94141986973,41.7557501,208.964310022,16,0.00302138047795,0.00262182257635,1.98530095193,14.4555978784,0.0549670854053,0.144566768359,1.37154103142,5.34216347194,-5.80204144013
82,"Wildwood Crest, NJ",-74.8335015,3341.0,7.4685871522,38.9748351,57.5557050623,10,0.00300354985939,0.00299311583358,2.73287159453,7.58654763791,0.0548046518043,0.144281821088,2.010705845,4.05275326253,-5.80796040338
83,"Chatsworth, GA",-84.8258174935,4043.0,0.181346666757,34.722324125,20.5602264573,12,0.00299372144596,0.00296809300025,0.425848173363,4.53433859094,0.0547149106365,0.144124272961,-1.70734479359,3.02335845499,-5.81123803473
84,"Naples, FL",-81.7948103,19804.7457627,2.27589204132,26.1420358,157.97563942,59,0.00298136951796,0.00297908393811,1.50860599274,12.5688360408,0.0546019186289,0.143925783482,0.822372081624,5.06244084025,-5.81537251425
85,"Port Orchard, WA",-122.6384056,9181.57692308,3.52023111382,47.5315625,3.2647311499,26,0.00296730260286,0.00283175757474,1.87622789496,1.80685670431,0.0544729529479,0.14369906616,1.25852664479,1.18317741628,-5.82010195337
86,"Bastrop, TX",-97.3152701,6056.29411765,35.3535302117,30.1104947,9.31815415851,17,0.00293040348368,0.00280699709587,5.94588346772,3.05256517678,0.0541332013064,0.143100935856,3.5653982519,2.23196455742,-5.8326151577
87,"Claxton, GA",-81.898814025,2746.0,43.798954678,32.1613918875,40.9493778539,8,0.00291332847779,0.00291332847779,6.61807786884,6.39917009103,0.053975258015,0.142822451952,3.7796099513,3.71233661736,-5.83845904465
88,"Mukwonago, WI",-88.330580085,7009.0,8.36394620407,42.86511091,36.474710943,20,0.0029113738596,0.00285347410472,2.89204879006,6.0394296869,0.0539571483643,0.142790503865,2.1239303497,3.59661916958,-5.83913019251
89,"Lewisburg, WV",-80.4490053818,3790.18181818,12.295378744,37.9032160545,93.5150373617,11,0.00290373982609,0.00290223544085,3.50647668522,9.67031733511,0.0538863602973,0.142665588996,2.50922347991,4.53812225076,-5.8417557776
90,"Parker, AZ",-114.294426633,3102.0,44.1232275641,34.1565592667,112.131732056,9,0.00290157035396,0.00290135396518,6.64253171344,10.5892271699,0.0538662264686,0.142630050213,3.78698634593,4.71967435921,-5.84250318718
91,"Lewes, DE",-75.1484266625,2770.125,1.89040474819,38.7812786,49.8343836413,8,0.00288929855762,0.00288795631966,1.3749199061,7.0593472532,0.05375219584,0.142428687949,0.636790958626,3.90870518035,-5.84674151994
92,"Tinley Park, IL",-87.7844944,49428.4071429,16.5527045996,41.5733669,37.9664338049,140,0.00288808701321,0.00283237935617,4.06850151771,6.16169082354,0.0537409249382,0.142408777371,2.80654950839,3.63670244844,-5.84716092918
93,"Covington, KY",-84.5122345198,42779.3966942,2.32495936707,39.1004432116,79.3944633697,121,0.00285467121939,0.0028284643859,1.52478174408,8.9103570843,0.0534291233261,0.141857411908,0.843702562358,4.37442863496,-5.85879860209
94,"Cocoa Beach, FL",-80.645222455,11647.1515152,6.30020287869,28.2977138182,5.90907120799,33,0.00284265203497,0.00283331078479,2.51002049368,2.43085812173,0.0533165268464,0.141658041732,1.84058183585,1.77648866306,-5.86301784741
95,"Jonesboro, GA",-84.3555989667,4315.25,14.5415294152,33.5211661667,11.434118312,12,0.00283546696297,0.0027808354093,3.81333573334,3.38143731452,0.0532491029312,0.141538589665,2.67700865331,2.43660172017,-5.86554864179
96,"Morrisville, PA",-74.99501722,8883.4,2.66767417973,40.208434924,27.1911464932,25,0.00281993486475,0.00281423779184,1.63330161934,5.21451306386,0.053103058902,0.14127967668,0.981206999055,3.30289142374,-5.8710414919
97,"Oakridge, OR",-122.401095411,3198.66666667,93.7722925489,43.4156704556,120.777790466,9,0.00281376185162,0.00281367236348,9.68360947937,10.9898949252,0.053044904106,0.14117651136,4.54086942377,4.79395241484,-5.87323295372
98,"Fort Edward, NY",-73.5842289444,3271.0,8.5100994449,43.2471031333,28.2581357392,9,0.00275496126499,0.0027514521553,2.91720747375,5.31583819724,0.0524877248982,0.1401861684,2.14125362817,3.3413814069,-5.89435189637
99,"Comanche, TX",-98.681600125,4408.5,26.9871734568,31.9276693833,116.63666033,12,0.00272277113066,0.00272201429058,5.19491804139,10.7998453845,0.0521801794809,0.139638029739,3.29536169597,4.75906363556,-5.90610511926
100,"Panama City Beach, FL",-85.8056631143,10776.0,12.4337069211,30.1770537786,4.75195398384,28,0.00270705921303,0.00259836674091,3.52614618544,2.17989770032,0.0520294071947,0.139368914823,2.5204110848,1.55855589848,-5.91189239455
101,"Sykesville, MD",-76.970990925,4436.0,31.1730640429,39.3633921,35.3612483065,12,0.00270513976555,0.00270513976555,5.58328434194,5.94653246073,0.0520109581296,0.139335967069,3.43955438997,3.56561653993,-5.91260169868
102,"Libby, MT",-115.692015029,2613.71428571,96.4558559768,48.4483610714,170.183804585,7,0.00267862934596,0.00267818102317,9.82119422356,13.0454514903,0.0517554764828,0.13887930703,4.56908545266,5.13687905641,-5.92245005336
103,"Towanda, PA",-76.461673025,3021.125,49.2103490931,41.6958788125,73.5041774062,8,0.00265789853059,0.00264802019115,7.01500884483,8.57345772756,0.0515548109355,0.138520100835,3.8961039488,4.29734224006,-5.93021949452
104,"Maybrook, NY",-74.2288991,3017.25,4.86633723054,41.476829925,9.80330482391,8,0.00265429153569,0.00265142099594,2.20597761334,3.13102296764,0.0515198169221,0.138457411272,1.5823415454,2.28271955576,-5.93157750145
105,"Seaside, OR",-123.920213,6424.23529412,18.5945756062,45.993246,13.6370747242,17,0.0026474224531,0.00264622935209,4.31214280911,3.69284100987,0.0514531092656,0.138337869391,2.92286990411,2.61279216638,-5.93416877153
106,"Shelton, WA",-123.103924608,9178.04166667,31.167303992,47.2309971167,39.7003858889,24,0.0026433360937,0.00261493691919,5.58276848812,6.30082422298,0.0514133843828,0.138266656811,3.43936959636,3.68136090777,-5.93571348773
107,"Brighton, MI",-83.7851037765,6736.41176471,38.6127153767,42.5286366941,61.3966361528,17,0.00264004389884,0.00252359870415,6.21391304869,7.83560056108,0.0513813575028,0.138209230655,3.65358163613,4.11735504787,-5.93695973362
108,"Monroe, WA",-121.9706154,15252.5,11.2148438991,47.8560266,23.8646235201,34,0.00263159887157,0.00222914276348,3.34885710342,4.88514314223,0.0512991118009,0.138061704387,2.41723824894,3.17239717493,-5.94016368155
109,"Tuckerton, NJ",-74.3453444133,3422.55555556,25.985917021,39.6177300556,13.278020544,9,0.00263120806626,0.00262961399864,5.09763837684,3.64390182963,0.051295302575,0.13805486977,3.25755473824,2.58611007752,-5.94031219747
110,"Burgaw, NC",-77.97754471,3818.5,31.3752933431,34.52172248,48.7170837387,10,0.00262405052789,0.00261882938327,5.60136531063,6.97976244142,0.0512254870928,0.13792957493,3.44602074699,3.88602976403,-5.94303615203
111,"Bethel, OH",-84.0807664,2668.71428571,19.3926845336,38.9636771,94.549875048,7,0.00262347796663,0.00262298592152,4.40371258526,9.72367600489,0.0512198981513,0.137919542238,2.96489590906,4.54912747356,-5.94325437334
112,"Wisconsin Dells, WI",-89.7715646,2678.0,11.5457616201,43.6256168,17.3639745947,7,0.00261389096341,0.00261389096341,3.39790547545,4.16701027053,0.0511262257888,0.1377513369,2.44631841032,2.85439763433,-5.9469153772
113,"Pickens, SC",-82.7068706,3097.5,28.5924702035,34.9043519875,119.59108749,8,0.00258339642072,0.00258272800646,5.34719274045,10.9357710057,0.0508271228845,0.137213555454,3.35314340356,4.78407831943,-5.95865030366
114,"Sumner, WA",-122.2312383,8499.14285714,14.852127306,47.2061882,20.5553834954,21,0.00256024018237,0.00247083739537,3.85384578129,4.5338045277,0.0505988160174,0.136802353789,2.69814310792,3.02312287721,-5.96765420365
115,"Mora, MN",-93.4116186667,3529.0,33.4126575861,45.8371514556,86.2651098161,9,0.00255345392465,0.00255029753471,5.78036829156,9.28790126003,0.0505317120692,0.136681375881,3.50893479784,4.45742522684,-5.97030835604
116,"Bandon, OR",-124.408322,2850.28571429,35.6666948913,43.1189125,243.359087323,7,0.00249621552444,0.00245589414595,5.97215998541,15.5999707475,0.0499621409113,0.135652361929,3.57421733714,5.49453807819,-5.99297948427
117,"Philipsburg, PA",-78.2205688,2810.85714286,31.7046226544,40.8964465,112.131502198,7,0.00249329011284,0.00249034356577,5.63068580676,10.5892163165,0.0499328560453,0.13559934913,3.45646249531,4.71967230932,-5.99415211024
118,"Dandridge, TN",-83.4212817,2812.0,41.6722447093,36.0190231143,56.6716210282,7,0.0024893314367,0.0024893314367,6.45540430254,7.52805559412,0.0498932003053,0.13552754598,3.7298353127,4.03727357447,-5.99574110388
119,"Salem, MO",-91.5359808,4834.0,54.2717281194,37.6455993,53.6221186313,12,0.00248692903174,0.00248241621845,7.36693478452,7.32271251868,0.049869119019,0.135483933621,3.99400343056,3.98196164399,-5.99670665026
120,"Ridgeland, MS",-90.156934511,20637.137931,13.6880655457,32.413548431,13.8325976939,29,0.00248670544284,0.001405233618,3.69973857802,3.71922003838,0.0498668772116,0.135479873244,2.61652432513,2.6270279584,-5.99679655992
121,"Williamson, WV",-82.25145875,3218.875,27.6814932372,37.6757616375,100.304859561,8,0.00248658123673,0.00248534037513,5.26132048417,10.0152313783,0.0498656318193,0.135477617554,3.32076407572,4.60821414405,-5.99684650923
122,"Forks, WA",-124.472178138,3261.5,68.5459770156,48.105890925,124.010609778,8,0.00247234049185,0.0024528591139,8.2792497858,11.1360051086,0.0497226356084,0.135218493771,4.22750471742,4.82036712467,-6.00259000945
123,"Palmer, AK",-149.1121518,5736.42857143,1.3396454901,61.5994774,28.7983510401,14,0.00246243175224,0.00244054289628,1.1574305552,5.36640951103,0.0496228954439,0.135037607305,0.292405019334,3.36031812995,-6.00660590013
124,"Brackenridge, PA",-79.7298348875,3260.0,8.41060379298,40.6100045375,30.2486694399,8,0.00245398773006,0.00245398773006,2.90010410037,5.49987903866,0.0495377404618,0.134883076266,2.12949326605,3.40945219805,-6.01004093268
125,"Irmo, SC",-81.18249,9292.16666667,17.3351131183,34.085736,36.8144944661,6,0.00245246610763,0.000645705163848,4.16354573871,6.06749490862,0.0495223798664,0.134855191917,2.85273410454,3.60589163899,-6.01066118614
126,"Vero Beach, FL",-80.3971239885,15294.1081081,2.74689630302,27.6381551351,70.5931451867,37,0.0024504810478,0.00241923227811,1.65737633114,8.40197269614,0.0495023337612,0.134818797546,1.01047165723,4.25693304611,-6.01147092766
127,"Tularosa, NM",-106.0186025,2867.0,25.9548304964,33.073973,26.0835200037,7,0.00244882785182,0.00244157656087,5.09458835397,5.10720275725,0.0494856327819,0.134788472611,3.25635773859,3.26130369742,-6.01214579674
128,"Clementon, NJ",-74.9766994098,4909.5,18.7214872961,39.807874525,37.4079307601,12,0.00244804383708,0.00244424075771,4.32683340286,6.11620231517,0.0494777105077,0.134774086487,2.92967191747,3.62188273435,-6.01246600719
129,"Orland, CA",-122.1911356,6993.94117647,28.9375107349,39.7471106,100.197256247,17,0.00244191634892,0.00243067529038,5.37935969562,10.0098579534,0.0494157500087,0.134661545392,3.36513870281,4.60714080551,-6.01497215903
130,"Sebastopol, CA",-122.833250058,7434.61111111,13.9531584797,38.3845125,78.5526324981,18,0.00243473557479,0.00242110847911,3.73539268079,8.86299229934,0.0493430397806,0.134529419172,2.63570589695,4.3637688778,-6.01791712186
131,"Wellton, AZ",-113.817331914,2882.0,73.5716409392,32.7367076,30.089608973,7,0.00242886884108,0.00242886884108,8.57739126653,5.48539961835,0.0492835554834,0.134421278332,4.29825963816,3.40417989531,-6.0203296275
132,"Lake Orion, MI",-83.2396612,2899.28571429,15.8703187715,42.7844752,35.8901718744,7,0.00241845114316,0.00241438778024,3.98375686651,5.99084066508,0.049177750489,0.134228820134,2.76445062076,3.58046349407,-6.0246279672
133,"Downingtown, PA",-75.7032742,7862.42105263,14.1481555917,40.0064958,37.4951540493,19,0.00241684168132,0.00241655844591,3.7614034072,6.12332867396,0.049161384046,0.134199037422,2.64958426872,3.62421169927,-6.02529368155
134,"Bishop, CA",-118.3946477,3758.0,48.5570055118,37.3650412,117.272346423,9,0.00240015811816,0.00239489089941,6.9682856939,10.8292357266,0.0489914086158,0.133889530216,3.88273847911,4.764498977,-6.03222066123
135,"Scappoose, OR",-122.8743589,5610.53846154,1.80951756097,45.7572997,28.7849595155,13,0.00239934834885,0.00231706815471,1.3451830957,5.36516164859,0.0489831435175,0.133874471232,0.593060268849,3.35985301168,-6.03255809981
136,"Lake Wales, FL",-81.5892790103,12561.2413793,3.49233791598,27.9009203655,45.4081997738,29,0.0023909685803,0.00230868901602,1.86877979334,6.73856066039,0.0488975314336,0.133718436416,1.2505714019,3.8156927005,-6.03605673141
137,"Onalaska, WI",-91.246873876,16079.5277778,0.220168687659,43.8814569833,48.7253226359,36,0.00238215314868,0.00223887171922,0.469221363174,6.98035261544,0.0488073063043,0.133553895368,-1.51336126436,3.88619886694,-6.03975051596
138,"New Hope, PA",-74.9826094164,2528.0,17.4138533159,40.3645412,22.2369641942,6,0.00237341772152,0.00237341772152,4.17299093169,4.71560857093,0.0487177351846,0.133390446699,2.85726605703,3.10175595801,-6.04342428604
139,"Washougal, WA",-122.338279083,10503.2222222,5.50659258041,45.5736238833,19.0165230223,18,0.00236591758864,0.00171375979858,2.34661300184,4.3607938523,0.0486406988914,0.133249791342,1.70594602541,2.94530823401,-6.04658934554
140,"Estes Park, CO",-105.515004445,4733.5,41.9800068942,40.30331268,80.3980190609,10,0.00236095984969,0.00211260166896,6.4791980132,8.96649424585,0.0485897092983,0.133156652052,3.73719347862,4.38698953734,-6.04868702666
141,"Mount Pocono, PA",-75.3829618286,2986.57142857,19.596580469,41.1361997286,10.0971082588,7,0.00235592155672,0.00234382473931,4.42680251073,3.17759472853,0.0485378363415,0.133061865743,2.97535508515,2.31224907184,-6.05082330886
142,"Scottsville, KY",-86.1907499444,3868.66666667,31.0933283555,36.7533245444,80.967696686,9,0.0023495122663,0.00232638290539,5.576139198,8.99820519248,0.0484717677241,0.132941091109,3.43699327384,4.39405026878,-6.05354751862
143,"Eddyville, KY",-88.0977092333,2554.0,61.5657132536,37.0826455667,71.4506462748,6,0.00234925606891,0.00234925606891,7.84638217611,8.45284841191,0.0484691249035,0.132936258844,4.12010511255,4.26900694947,-6.05365656736
144,"Seward, AK",-149.414953527,2635.5,0.852763396133,60.119514,121.234906996,6,0.00234031620317,0.0022766078543,0.923451891618,11.0106724134,0.0483768147274,0.132767419155,-0.159273148475,4.79773004369,-6.05746922918
